Years,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0
"Heavy fuel oil, Table 24,ab\ab com.xlsx",0.212051081442035,0.187190916093728,0.143135677527668,0.118665424884637,0.134712988394768,0.3963978434727,0.268861029964059,0.367575752454607,1.31812964119134,1.54476321041327,0.839018110379526,0.722713084615568,0.626580236303388,0.574593977019424,0.585090002890307,0.438116276786462,0.671056788294341,0.519408994908229,0.23347663586511,0.238,0.425,0.425,1.31099999999999,1.026,1.342,0.581,0.179,0.398,0.093,0.092999999997939
"Steam, Table 24,ab\ab com.xlsx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Other, Table 24,ab\ab com.xlsx",1.86980037768491,2.75864036619991,2.14147901227478,3.51991728981435,8.3010949275759,14.497119108667,9.42950117772094,12.3679840262156,7.96418058644331,10.2931780733448,8.01110930972165,8.10156577744029,7.04793410446218,5.82719158387568,6.15224345822143,3.55455511604651,3.42516451823294,3.8291133128574,5.1499994986412,4.48287193122296,6.5955567704872,7.77876258125591,10.7857265608178,8.96386937122379,8.47064891297766,7.56792402966967,6.12361199346264,3.65548878548011,5.06310157611174,8.10167250783326
"Electricity, Table 46,ab\ab com.xlsx",0.404522256295068,0.505168841802889,0.334589391347539,0.470336866534788,0.394600475132278,0.399359471650653,0.60664269867073,0.58786074393082,0.686859687580438,0.761551625692248,0.515769781230067,0.487635473923885,0.173739629139093,0.329659744096993,0.29248445759684,0.342138996744223,0.393806908306488,0.35214706283598,0.448481949683574,0.655935658318052,0.624004220825868,0.574612433215565,0.260512674502279,0.344036587501162,0.27275381664999,0.171913883064078,0.211882859578576,0.378635650931352,0.190844043114928,0.181359322526793
"Natural Gas, Table 46,ab\ab com.xlsx",10.381268146098,9.91891842169957,9.29871957910698,9.48507435338801,9.02385640488755,10.2316620092402,9.5640831677038,9.05767956483215,8.86869526823876,7.85287846984516,9.91437045165968,8.81341184554622,11.4709741187649,12.0620919418389,11.9185485172335,10.774749280603,10.2429274984136,10.4138900589667,10.5598274821378,10.6368517010012,10.4767327142289,11.0293611525888,11.3908889209197,11.8520340686287,12.6708300539105,11.6718088068174,13.4735087750667,17.3089519769056,19.0627731641682,19.505442067858
"Light Fuel Oil, Table 46,ab\ab com.xlsx",0.037429243759193,0.038955893406,0.038608627732024,0.042500370887235,0.036282032117809,0.024743463770458,0.028662477726498,0.033362988141596,0.039266745768642,0.027420253376528,0.025577186751013,0.026901313320717,0.01429553342832,0.013871347826609,0.014060951407548,0.019602879147511,0.018792899448418,0.024125580002486,0.018260115962811,0.009112789819149,0.020111026014595,0.041339099261313,0.023699456594131,0.026739100015097,0.013900169869541,0.004064603094047,0.00527254041118,0.004333068354683,0.00872702034004,0.009820580627012
"Heavy Fuel Oil, Table 46,ab\ab com.xlsx",0.025801818206816,0.022995013878576,0.017681201630288,0.014656212294729,0.016666655594211,0.049142327003737,0.033150889291956,0.045414537391705,0.160466002962693,0.184841238421463,0.100377874638553,0.086476298509026,0.076203202836916,0.06862510047415,0.069737460255445,0.051351566714331,0.078499221188587,0.060572444983032,0.027213953478254,0.055404495795419,0.102186789981012,0.103304493610709,0.327961133460639,0.258338317949987,0.339906567472793,0.150067443916095,0.047232390540277,0.108360625899403,0.025389238888179,0.025611922455997
"Steam, Table 46,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 46,ab\ab com.xlsx",0.227512395126594,0.338878482089408,0.264531686698032,0.434740406563733,1.02700928738456,1.79724027156396,1.16266886897957,1.52808303939457,0.969540616979507,1.23164752341603,0.958427614444744,0.96939357467577,0.857153036476406,0.695955098589678,0.733292026064539,0.416629063682096,0.400670631478859,0.446540523709569,0.600275514802036,0.52453781262959,0.803407767414134,0.969023036923234,1.3703217313774,1.15234486785516,1.09403167256654,0.99756967112265,0.829189740260294,0.499850271841047,0.703569007506275,1.13978494810491
"Aggregated, Table 46,ab\ab com.xlsx",11.0765338594857,10.8249166528764,9.95413048651486,10.4473082096685,10.4984148551164,12.5021475432291,11.3952081023725,11.2524008736908,10.72482832153,10.0583391107514,11.514522908724,10.3838185059756,12.5923655206456,13.1702032328263,13.0281234125579,11.6044717868912,11.1346971588359,11.2972756704978,11.6540590160645,11.8818424575634,12.0264425184645,12.7176402155996,13.3733839168541,13.6334929419501,14.3914222804693,12.9954244080142,14.567086305857,18.3001315939321,19.9913024740176,20.8620188415727
"Electricity, Table 45,ab\ab com.xlsx",0.011801300619719,0.023755988205999,0.022524930026611,0.021761339396086,0.020857968243455,0.022469090285703,0.035292679002065,0.045990237927619,0.064237010466395,0.068204033959099,0.058500395900939,0.057130371777216,0.031597815926355,0.001873703381217,0.032909083755135,0.033549968835866,0.030206964942188,0.030359165150565,0.031414863011428,0.030097673888319,0.029790450083154,0.029650152289187,0.030121584605429,0.030559675813125,0.030464265048609,0.030321664920133,0.037743804321429,0.041531194487632,0.042561092214153,0.043609018122134
"Aggregated, Table 45,ab\ab com.xlsx",1.18013124328278,1.18779941861592,1.12624537619498,1.08806696870795,1.04289841426028,1.12345339083126,0.882316975932484,1.31400811194146,1.28474020805439,1.24007334470999,1.32955312274094,1.12020224797845,1.14071537754342,1.24913558747775,1.31636203515974,1.34199875477664,1.20827738820184,1.2143653916572,1.25659451920053,1.20390695553276,1.19161681051771,1.18600490556258,1.20486218055986,1.2223858101392,1.21856957834591,1.21286751858463,1.50975066310652,1.66119555151713,1.70714598804729,1.7491788029144
"Natural Gas, Table 45,ab\ab com.xlsx",1.13869127449109,1.12005289398858,1.0673992397629,1.01504524603503,0.914702109454695,0.933351717637255,0.752136134579923,1.08026404465368,1.08031787799253,0.993727432260706,1.14236779621634,0.941751617248151,1.01674161182172,1.16902085345777,1.18817885270866,1.23498016486325,1.12225730554606,1.13282561316415,1.16814076596601,1.1287909366216,1.11767829691644,1.1062097910093,1.10707432138234,1.17121308387218,1.17023450675503,1.16527074036576,1.45637930445536,1.61148127449153,1.65162351011947,1.68497472359185
"Light Fuel Oil, Table 45,ab\ab com.xlsx",0.004035673266515,0.004276004280466,0.004370294070647,0.00442965216135,0.003606183994515,0.002216464776503,0.002220684066088,0.003898816080896,0.004707608482573,0.003382477470642,0.003053086082464,0.003089648435555,0.001446957540763,0.001450497752364,0.001480910970615,0.003565398486539,0.002280892120229,0.00230396074107,0.002325904963172,0.002076892137028,0.000571458906316,0.001068558469613,0.000602021474786,0.001044262311171,0.00050735018136,0.000160371337004,0.000225233580765,0.000194947933809,0.000689919337997,0.000774073343662
"Heavy Fuel Oil, Table 45,ab\ab com.xlsx",0.002781985336701,0.002522863339637,0.002001937684132,0.001526471829601,0.001657029963094,0.004403170809457,0.002569473474983,0.005306317130844,0.01923935583236,0.022805737225842,0.011117514277988,0.009712250212699,0.007886240995014,0.009187742654287,0.012871769748308,0.012620857663331,0.007623379308292,0.005269431398104,0.00323240730086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steam, Table 45,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 45,ab\ab com.xlsx",0.022821009568754,0.037191668801231,0.029948974650694,0.045304259285884,0.102075122604527,0.161012947322348,0.090098004809426,0.17854869614842,0.116238355280531,0.151953663793707,0.114514330263206,0.108518360304829,0.083042751259571,0.067602790232121,0.080921417977018,0.057282364927651,0.045908846285064,0.043607221203302,0.051480577959058,0.042941452885816,0.043576604611807,0.049076403794471,0.067064253097298,0.019568788142723,0.017363456360915,0.017114741961738,0.015402320748959,0.007988134604157,0.012271466375674,0.019820987856761
"Electricity, Table 45,ab\ab com.xlsx",1.02352638030283,1.02501492484154,1.03406449622429,1.04108680848088,1.04950266070732,1.0825947804937,1.09081377977876,1.04796372052483,1.08920947475212,1.07253052026854,1.00341750603882,0.960443409174795,1.09659335288594,1.17736223823225,1.00930172308174,1.04079120925521,1.05272822390219,0.98822076888783,1.1497278137507,1.30669675073046,1.11662887456527,1.15871302948098,1.10686686762084,1.104024357928,1.04398694092194,1.03352220970722,0.926676861540476,1.10973634135343,0.930322028622731,0.953228126794583
"Electricity, Table 45,ab\ab com.xlsx",1.8519612330138,1.92198480827215,1.93964765064158,1.95242849034964,1.97968623578293,2.07906506067686,1.96824887676,1.91122754175284,1.87117281963171,1.84545022784893,1.56159120542589,1.5478771798854,1.56449585720394,1.702263376296,1.5376586056999,1.51744019311152,1.654028362527,1.653518957716,1.63809227539275,1.90893381470172,2.05372555833753,2.07806470146624,2.34917379847854,2.414881486184,2.47272424634896,2.5289689841796,2.53142486474954,2.69183373609043,2.6229011757851,2.72861630841728
"Electricity, Table 45,ab\ab com.xlsx",0.855407982166996,0.889716554890698,0.893101981586242,0.895502181492396,0.928604134952784,0.974058443612107,0.98517674243545,1.27643178945338,1.25657878064027,1.2421620462154,1.22201545018378,1.25046225321832,1.22794212213654,1.3851922243467,1.42989998484837,1.43330438220251,1.63107512282295,1.66265643475183,1.75299519820555,2.07526559968059,2.19693738753321,2.22280968949567,2.35027746933944,2.41800519599359,2.35237919821181,2.53295568370381,3.59309453800136,4.41104902603621,4.05330756587221,4.30143193756577
"Natural Gas, Table 45,ab\ab com.xlsx",0.055172018074515,0.028709468127215,0.028604269611131,0.028046881101918,0.029392879101414,0.031156048212492,0.030450252707204,0.040389953891296,0.039516411892737,0.037866230477816,0.036284464916136,0.037129705287766,0.036209520544767,0.052223263364441,0.046027147556203,0.046091441224852,0.053174083005087,0.053862722600456,0.056922960481071,0.068474658576871,0.072763913521281,0.072918798141669,0.074707882117707,0.09024830856338,0.087718576480962,0.095519270633015,0.134860724526479,0.163803512641903,0.154364631749259,0.16392153696579
"Light Fuel Oil, Table 45,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Heavy Fuel Oil, Table 45,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 45,ab\ab com.xlsx",0.033603931967506,0.032794551799317,0.032521662056057,0.033212658367847,0.041070342488162,0.046133823163886,0.037742801166241,0.056200809692303,0.056669194304576,0.058005206636222,0.055852043019581,0.057151611122463,0.056373841689989,0.079091036573354,0.065685836214801,0.065887515964155,0.074255996480178,0.076034692100112,0.080032299469191,0.093658437943318,0.098874965645106,0.100741391661738,0.10891091050541,0.098661809683022,0.096064416719747,0.10237151611762,0.145854926982584,0.180816003512253,0.162305821000182,0.17213398731978
"Aggregated, Table 45,ab\ab com.xlsx",0.944183932209016,0.951220574817231,0.95422791325343,0.956761720962161,0.99906735654236,1.05134831498848,1.05336979630889,1.37302255303698,1.35276438683759,1.33803348332944,1.3141519581195,1.34474356962855,1.3205254843713,1.5165065242845,1.54161296861938,1.54528333939152,1.75850520230822,1.7925538494524,1.88995045815582,2.23739869620078,2.3685762666996,2.39646987929908,2.53389626196256,2.60691531424,2.53616219141252,2.73084647045445,3.87381018951043,4.75566854219036,4.36997801862165,4.63748746185134
"Electricity, Table 46,ab\ab com.xlsx",0.407573792791337,0.197366706616707,0.164102919612088,0.131939940289607,0.230635405456972,0.129101734192795,0.170605284935654,0.21305106178383,0.257194317377374,0.199612764566872,0.219958691586341,0.186482565288587,0.317394239290376,0.220511987389885,0.208610900164886,0.10777211208328,0.162973909523808,0.163023676433145,0.170767859481431,0.246842662537065,0.23963272204443,0.533501716828346,0.52558234679663,0.117613825765098,0.192303388074686,0.262002274153378,0.101613283636735,0.377094419850136,0.300971773955093,0.134533469390208
"Natural Gas, Table 46,ab\ab com.xlsx",0.016426624153278,0.008878225597014,0.008243320672713,0.007405367011137,0.014473431726893,0.00906512781643,0.013415084965794,0.018778167578375,0.025436800619974,0.022179196062969,0.02386145904116,0.020229917087761,0.03826263332677,0.051734445066897,0.04894232410075,0.025284477630043,0.038235403296645,0.038247079140066,0.040063946409922,0.057911900012091,0.056220371697613,0.125165146752551,0.019651060943365,0.027593447776577,0.045116415986864,0.061468615496318,0.023839551011659,0.088467578372932,0.070811187878672,0.031652386041958
"Electricity, Table 48,ab\ab com.xlsx",0.320178011769928,0.393946666220178,0.261966942609878,0.365401754910826,0.305332301422161,0.306454074634185,0.468545445176871,0.450752531181169,0.528742504505897,0.591556195859139,0.395987272477099,0.375827364530504,0.131320168701459,0.249892472836651,0.221295531115662,0.267838263805787,0.310622604247526,0.280867006581764,0.355361301825129,0.520863227695951,0.476369890753562,0.43465480900134,0.191590423952222,0.257115237860572,0.204733964947566,0.127845445718644,0.154428575093511,0.266629993156607,0.132133245137967,0.124057810250848
"Natural Gas, Table 48,ab\ab com.xlsx",8.21673898764092,7.73508680937833,7.28043745952192,7.36889463869254,6.98244177958429,7.8514089074976,7.38689778240071,6.94513459629225,6.82709472199008,6.09993959364615,7.61185446754398,6.79261768997262,8.6702743865092,9.14344574035197,9.01764676974577,8.43484714610538,8.07930167695185,8.30595633590711,8.36723538984989,8.4464761737656,7.99802285299644,8.34295359457848,8.37727086300588,8.85760023612836,9.51095499955115,8.67985512661696,9.82002397825792,12.187791953625,13.2525495995654,13.39738042751
"Light Fuel Oil, Table 48,ab\ab com.xlsx",0.029625121145693,0.03037903977243,0.030228645697902,0.033018270970277,0.028074158712277,0.018987242900935,0.02213769887227,0.025581656043291,0.030227421811062,0.021299436872935,0.019637134217162,0.020733212057728,0.010805202421501,0.010514918706449,0.010638601911675,0.015345813153211,0.014823252830004,0.019242186439883,0.014468672785161,0.007236254133047,0.0153529206146,0.031270187094912,0.017429435803774,0.019983427084004,0.010433719776276,0.003022681967076,0.003842835161093,0.003051045257351,0.006092084255669,0.006773105063295
"Heavy Fuel Oil, Table 48,ab\ab com.xlsx",0.020422052742338,0.017932240287865,0.013843506257328,0.01138631919776,0.012896254896513,0.037710051761273,0.025604360219523,0.034822392706226,0.123526242446145,0.143580521857726,0.07706609080581,0.066648472272699,0.057597782968237,0.052019988376571,0.052763789340076,0.040199786061674,0.061917736846872,0.048311637662719,0.021563378286827,0.043995419585614,0.078010225500215,0.07814274864898,0.241194455201163,0.19306876210655,0.255140038460851,0.111599126919609,0.034424826925135,0.076300271263595,0.018276870361165,0.018215666295792
"Steam, Table 48,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 48,ab\ab com.xlsx",0.180075299173435,0.264268175757694,0.207115225347169,0.33774708893096,0.794674941012037,1.37913745238331,0.897996801087368,1.17168445924189,0.746349426689716,0.95671612929594,0.73584213484856,0.747124956746003,0.647874534502056,0.527555892656038,0.554813235903669,0.326151669729321,0.316036494968246,0.356153759175826,0.475637176801217,0.416523259057745,0.613328015453335,0.732999320384976,1.00778406258787,0.861203242794604,0.821200028853104,0.741852472685641,0.604346148269104,0.351960561541081,0.504320412599309,0.807185771163824
"Aggregated, Table 48,ab\ab com.xlsx",8.76703947247231,8.44161293141649,7.7935917794342,8.11644807270237,8.12341943562727,9.59369772917731,8.80118208775674,8.62797563546483,8.2559403174429,7.81309187753189,8.84038709989261,8.00295169557955,9.51787207510245,9.98342901292768,9.85715792801685,9.08438267885537,8.7827017658445,9.0105309257673,9.23426591954822,9.43509433423796,9.18108390531815,9.62002065970869,9.83526924055091,10.188970905974,10.8024627515889,9.66417485390793,10.6170663637067,12.8857338248436,13.9133722119195,14.3536127802838
"Electricity, Table 47,ab\ab com.xlsx",0.016498251752947,0.032720933320392,0.031149195425561,0.029857199219653,0.028503631393429,0.030451522803469,0.048139525963937,0.062292609182121,0.087355505784885,0.093588338042426,0.079404380910228,0.077876131354834,0.042266500871094,0.002512083015678,0.04403611281351,0.046429365470451,0.042136598665912,0.04281706910897,0.044018163109311,0.042250850814333,0.040191257432045,0.039636395275723,0.039148985266654,0.0403617218409,0.040411737016902,0.0398497051147,0.048615557365653,0.051684408788386,0.04962954789249,0.04653805716284
"Aggregated, Table 47,ab\ab com.xlsx",1.64982682677069,1.63604667747382,1.55745821535454,1.49285995947842,1.42518157252414,1.52257461759815,1.20348815029992,1.77979061356739,1.74711011396585,1.70160614622469,1.80464321988505,1.526981448608,1.52586642148326,1.67472203354718,1.76144275514399,1.85717460504094,1.68546223590108,1.71268105543866,1.76072653473192,1.69003404398306,1.60764869798644,1.5854542410123,1.56595785657455,1.61446725320852,1.61646813775915,1.59398941967076,1.944620344917,2.06715698980944,3.02358541688553,3.0626640827746
"Natural Gas, Table 47,ab\ab com.xlsx",1.59189363281263,1.54273422522822,1.47608127870716,1.39267200314336,1.24999383728896,1.26493688671376,1.02592033256831,1.46319021121433,1.46911747535107,1.36357475436449,1.55057083692059,1.28373001547426,1.36003416299938,1.56731182797822,1.5899190162641,1.70907297138287,1.56547025149432,1.59768137351436,1.63678610074633,1.58458683454989,1.50789586319298,1.4787839382595,1.43886309956833,1.54688082484095,1.55235025388628,1.53143620621612,1.87587586107927,2.00528974706071,2.95011831116751,2.97862482230886
"Light Fuel Oil, Table 47,ab\ab com.xlsx",0.005641882677944,0.005889666627445,0.006043576779724,0.006077613360461,0.004928060974913,0.003003892317248,0.003029032685529,0.005280847356834,0.006401847113472,0.004641374220375,0.004144047353013,0.004211592909789,0.00193550816153,0.001944689247425,0.001981628025283,0.00493410854597,0.00318168457754,0.003249392597183,0.003259032666521,0.002915522999293,0.000770973654222,0.001428451560271,0.000782446551678,0.001379210467761,0.000673014834459,0.000210765158189,0.000290110025575,0.000242589130019,0.001237407788927,0.001374012476964
"Heavy Fuel Oil, Table 47,ab\ab com.xlsx",0.003889223394683,0.003474931979124,0.002768432491428,0.002094364353685,0.002264428189966,0.005967453715608,0.00350478452076,0.007187271780335,0.026163478771951,0.031293618880062,0.015090143013127,0.01323906100875,0.010548950732574,0.012318050351189,0.017223898110252,0.017465840603568,0.010634079603681,0.007431746153979,0.004529213855167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steam, Table 47,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 47,ab\ab com.xlsx",0.031903836132487,0.051226920318636,0.041415731950666,0.062158779401268,0.13949161467687,0.218214862048065,0.122894474561382,0.241839674033771,0.15807180694447,0.208508060717328,0.155433811688083,0.147924647860364,0.111081298718676,0.090635382954668,0.108282099930845,0.079272319038075,0.064039621559624,0.061501474064164,0.072134024354586,0.060280835619537,0.058790603707187,0.065605455916807,0.087163325187892,0.025845496058901,0.023033132021505,0.022492743181747,0.0198388164465,0.009940244830329,0.022600150036605,0.036127190825937
"Electricity, Table 47,ab\ab com.xlsx",0.733028621623935,0.723208792865557,0.732319771955071,0.731340815198268,0.734300776653054,0.751146690017238,0.761815175565502,0.727039333285764,0.75888258246226,0.753780043284601,0.69759509263169,0.670795998488,0.75206097006399,0.80939070180387,0.692461738024,0.7384702207387,0.75290677273812,0.71458047286668,0.82594966426929,0.94055738143867,0.7724517236453,0.7942387509315,0.737642687887104,0.747665865527348,0.710100536677565,0.696465866269005,0.61202035874835,0.747414579365864,0.619314760836382,0.627319163319519
"Electricity, Table 47,ab\ab com.xlsx",1.94605163844413,1.98966104389466,2.01566127949626,2.01276839150233,2.0325995227791,2.11701376554189,2.01722623085591,1.94545677589106,1.91276399660541,1.90305064950686,1.59293151687352,1.586020731064,1.5738995450754,1.71644850691047,1.547372696008,1.57925855331364,1.73511156342576,1.75374076957866,1.72613268708534,2.01538667292527,2.08382825658978,2.0892541439025,2.29626933076392,2.3987320761476,2.4669337370146,2.49965775272808,2.452221049059,2.51921892924272,2.42625239374482,2.49522721722131
"Electricity, Table 47,ab\ab com.xlsx",0.836586022818226,0.836449718413426,0.888513768602372,0.850108205268614,0.90117433435786,0.952036296697149,0.991039073778966,1.24596625811198,1.25605074823457,1.2293973885072,1.27870527942318,1.32949544816147,1.31420709768399,1.32126021578897,1.49175044915485,1.51355290291399,1.7160657497098,1.78553077184171,1.8452567687297,2.13687114624847,2.18997712952146,2.22529584689671,2.36934156808566,2.45430844361552,2.41739895405286,2.25492515995743,3.5740862721588,4.2323528797617,4.63135244008456,4.85875395192089
"Natural Gas, Table 47,ab\ab com.xlsx",0.198570387325515,0.192950410698548,0.169828540193081,0.184784386053469,0.16552070147858,0.160803126854735,0.162955022041018,0.213490306446907,0.208607482774354,0.205143032764534,0.158913812163456,0.156024800150803,0.133730625527823,0.219769701748341,0.166289622452765,0.186797203007349,0.226043481587194,0.224013865510007,0.246394705904696,0.320154720351626,0.319664327823157,0.304159140388282,0.267718416098964,0.337328672606579,0.319532463544777,0.510973625255883,0.482542023265771,0.58000518068376,0.55731066861825,0.585084343974025
"Light Fuel Oil, Table 47,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Heavy Fuel Oil, Table 47,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 47,ab\ab com.xlsx",0.159130750182101,0.156429441419928,0.136207684429573,0.153581844733581,0.169373843581119,0.177167660678637,0.146854213174867,0.224466390445743,0.200922503418199,0.228179983220744,0.177628776520689,0.174394972343718,0.151188609121855,0.299659050574457,0.209383539000378,0.235598721063854,0.278511563600444,0.279008940826282,0.305653176133989,0.386363997337919,0.383251790612662,0.370756722174506,0.344352251605768,0.325374105343579,0.30874908259456,0.483177095365047,0.460458482432428,0.545050648113656,0.673808334442203,0.706483162232795
"Aggregated, Table 47,ab\ab com.xlsx",1.19428716032584,1.1858295705319,1.19454999322502,1.18847443605566,1.23606887941755,1.29000708423052,1.30084830899485,1.68392295500463,1.66558073442712,1.66272040449248,1.61524786810733,1.659915220656,1.59912633233367,1.84068896811177,1.867423610608,1.9359488269852,2.22062079489744,2.288553578178,2.39730465076839,2.84338986393802,2.89289324795728,2.9002117094595,2.9814122357904,3.11701122156568,3.0456805001922,3.24907588057836,4.517086777857,5.35740870855912,5.86247144314501,6.15032145812771
"Electricity, Table 48,ab\ab com.xlsx",0.708834964746846,0.343787140311972,0.295381664294276,0.253319467038546,0.390986302407134,0.259268559799935,0.300571465285969,0.366025933866472,0.433863864351235,0.348897018961492,0.379512339578054,0.315237763756292,0.51362773908764,0.365414617308903,0.348314315223848,0.186085720099413,0.283643411456456,0.286768213519809,0.298511466714503,0.43233254998619,0.403362858677457,0.712463815657417,0.682406627647006,0.155181185503498,0.253715463785759,0.340867938904507,0.128962789998445,0.457789440642847,0.357601231058078,0.156457283238906
"Natural Gas, Table 48,ab\ab com.xlsx",0.028568484427946,0.015464714598341,0.014837796825146,0.014218011773905,0.024536187506977,0.01820504308531,0.023634623901747,0.032261262941509,0.042909612958209,0.038766335440136,0.041170085533547,0.034197480144335,0.061919050235782,0.085730134989822,0.08171822321433,0.043657678560557,0.066545745028529,0.067278856650282,0.070033948083173,0.101429789929498,0.094633193874306,0.167151548401361,0.025514582652519,0.036407147801231,0.059524340788071,0.079971367955675,0.030256034454755,0.107398892920417,0.08413469351407,0.036810515261374
"Electricity, Table 50,ab\ab com.xlsx",0.075505179536912,0.094107076754614,0.062700290707217,0.088832697361951,0.075398610612174,0.077330961850694,0.118694810299192,0.114363720218147,0.134225083622639,0.151832013435983,0.102783423332061,0.096782832058399,0.033502532966134,0.06463173965142,0.056569544502,0.067817777988166,0.078254967329084,0.070911991180089,0.090180076387049,0.135965053978252,0.12559424463666,0.119075746766299,0.052091960968447,0.068166178968708,0.05370510435294,0.033143913579187,0.039768799667311,0.067564992204987,0.032739257607512,0.030290088851266
"Natural Gas, Table 50,ab\ab com.xlsx",1.93769193905664,1.84777907897544,1.74253110197775,1.79144948959216,1.72424079080039,1.98123325142489,1.87129432162252,1.76210087554339,1.73310704577292,1.56564349562101,1.9757515315719,1.7492307350924,2.2119690854176,2.36484435845177,2.30517158513169,2.13573887087871,2.03541365028238,2.09633361225285,2.12328641184691,2.21713503890222,2.13264957890375,2.31636421715113,2.36394981020512,2.41533733339016,2.57013517943164,2.30377551789973,2.56386669309548,3.13944457408224,3.31994387674166,3.30727953523761
"Light Fuel Oil, Table 50,ab\ab com.xlsx",0.006986270164347,0.007257029625421,0.007235053606617,0.008027060716316,0.006932619153467,0.004791261980037,0.00560805786323,0.006490508986795,0.007673448201555,0.00546682869372,0.005097062505684,0.005339204033535,0.002756634063996,0.002719559659307,0.002719534647842,0.003885624610481,0.003734413239928,0.004856519259138,0.003671599213656,0.001871498711462,0.003970018054716,0.008164984873202,0.004625479514503,0.005124709682854,0.002651605560339,0.00075449556256,0.000943563491038,0.000779597754225,0.001507658895569,0.001651751522844
"Heavy Fuel Oil, Table 50,ab\ab com.xlsx",0.004815979555556,0.004283703500639,0.003313364114167,0.002768124218801,0.003184594937281,0.009515796380321,0.006486253810324,0.008835043846222,0.031358024143375,0.036852153483384,0.020003462702955,0.017163273640214,0.014694404079365,0.013454356216732,0.013487952125014,0.010178755371112,0.015598898495428,0.012193335312836,0.005471965762367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steam, Table 50,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 50,ab\ab com.xlsx",0.042465807439718,0.063129117802793,0.049571845629764,0.082109580845352,0.196236644998053,0.348013077797791,0.227486065762758,0.297276630548377,0.189466164258445,0.245555937397826,0.190996981237776,0.192399159932694,0.165286400137199,0.136446107074246,0.141826325549915,0.082582978301455,0.079618885587703,0.089889360847932,0.120698643434782,0.10772468377358,0.158596781529067,0.191394010947744,0.267448973457354,0.220853923898053,0.208698123675934,0.185175268516596,0.148390600781424,0.089932077227124,0.121546933531574,0.191703776187592
